age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribe
30,technician,married,secondary,no,394.0,no,no,cellular,22.0,aug,216.0,13.0,-1.0,0,unknown,0
38,management,married,tertiary,no,,yes,yes,cellular,22.0,aug,82.0,,,0,unknown,0
53,housemaid,married,unknown,no,0.0,no,no,,22.0,aug,207.0,1.0,,0,unknown,0
44,self-employed,married,secondary,no,465.0,no,no,cellular,22.0,aug,,1.0,-1.0,0,unknown,0
31,technician,single,secondary,no,-466.0,no,no,cellular,22.0,aug,142.0,1.0,-1.0,0,unknown,0
40,self-employed,married,secondary,no,2.0,no,no,cellular,22.0,aug,197.0,5.0,-1.0,0,unknown,0
41,management,divorced,tertiary,no,369.0,yes,no,telephone,22.0,aug,9.0,,-1.0,0,unknown,0
44,technician,married,secondary,no,56.0,no,no,cellular,22.0,aug,148.0,8.0,,0,unknown,0
30,management,divorced,tertiary,no,0.0,no,no,cellular,22.0,aug,209.0,,-1.0,0,unknown,0
33,technician,married,tertiary,no,29.0,no,no,cellular,22.0,aug,94.0,1.0,-1.0,0,unknown,0
33,,single,secondary,no,,no,no,cellular,22.0,aug,124.0,1.0,-1.0,0,unknown,0
31,management,single,tertiary,no,34.0,no,no,cellular,22.0,aug,121.0,1.0,-1.0,0,unknown,0
33,management,single,secondary,no,15.0,no,no,cellular,22.0,aug,199.0,1.0,-1.0,0,unknown,0
32,management,married,tertiary,no,2172.0,yes,no,cellular,22.0,aug,306.0,,-1.0,0,unknown,0
57,housemaid,married,unknown,no,,no,no,cellular,22.0,aug,173.0,1.0,-1.0,0,unknown,0
44,housemaid,married,primary,no,,no,no,cellular,22.0,aug,299.0,,-1.0,0,unknown,0
41,housemaid,married,primary,no,46.0,no,no,cellular,22.0,aug,268.0,1.0,-1.0,0,unknown,0
40,management,married,secondary,no,830.0,no,no,cellular,22.0,aug,,6.0,-1.0,0,unknown,0
59,blue-collar,married,primary,no,63.0,no,no,cellular,22.0,aug,176.0,6.0,-1.0,0,unknown,0
35,technician,single,secondary,no,126.0,no,no,,22.0,aug,112.0,2.0,-1.0,0,unknown,0
33,technician,single,tertiary,no,0.0,no,no,cellular,22.0,aug,135.0,3.0,-1.0,0,unknown,0
33,technician,single,secondary,no,0.0,no,no,cellular,22.0,aug,,1.0,,0,unknown,0
33,unknown,married,tertiary,no,8971.0,no,no,cellular,22.0,aug,138.0,,-1.0,0,unknown,0
45,technician,single,secondary,no,11.0,no,no,,22.0,aug,247.0,1.0,-1.0,0,unknown,0
35,technician,single,secondary,no,24.0,no,no,cellular,22.0,aug,392.0,1.0,,0,unknown,0
52,self-employed,married,tertiary,no,583.0,yes,no,cellular,22.0,aug,132.0,1.0,-1.0,0,unknown,0
58,services,married,secondary,no,,no,no,cellular,22.0,aug,283.0,1.0,-1.0,0,unknown,0
60,retired,married,unknown,no,,no,no,cellular,22.0,aug,148.0,10.0,-1.0,0,unknown,0
51,unemployed,married,secondary,no,234.0,no,no,cellular,22.0,aug,735.0,1.0,-1.0,0,unknown,1
39,technician,married,secondary,no,140.0,no,no,cellular,22.0,aug,110.0,1.0,-1.0,0,unknown,0
34,management,single,tertiary,no,0.0,no,no,cellular,22.0,aug,174.0,1.0,-1.0,0,unknown,0
38,technician,married,secondary,no,299.0,no,no,cellular,22.0,aug,200.0,1.0,,0,unknown,0
33,management,married,tertiary,no,52.0,no,no,,22.0,aug,311.0,1.0,-1.0,0,unknown,0
32,technician,divorced,tertiary,no,53.0,no,no,cellular,22.0,aug,671.0,2.0,-1.0,0,unknown,1
50,,married,secondary,no,,no,no,,25.0,aug,206.0,4.0,,0,unknown,0
31,technician,married,tertiary,no,1385.0,no,no,cellular,25.0,aug,116.0,8.0,-1.0,0,unknown,0
31,technician,single,secondary,no,4028.0,no,yes,cellular,25.0,aug,139.0,5.0,-1.0,0,unknown,0
60,,married,secondary,no,0.0,no,no,cellular,25.0,aug,87.0,2.0,-1.0,0,unknown,0
46,technician,married,secondary,no,520.0,no,no,,25.0,aug,61.0,4.0,-1.0,0,unknown,0
57,retired,married,primary,no,3518.0,yes,no,cellular,25.0,aug,626.0,,-1.0,0,unknown,1
50,blue-collar,married,primary,no,19.0,no,no,cellular,25.0,aug,103.0,3.0,-1.0,0,unknown,0
39,technician,divorced,secondary,no,115.0,no,no,cellular,25.0,aug,,9.0,-1.0,0,unknown,0
50,management,married,tertiary,no,135.0,no,no,cellular,25.0,aug,162.0,,-1.0,0,unknown,0
36,management,married,tertiary,no,591.0,yes,no,cellular,25.0,aug,109.0,,-1.0,0,unknown,0
36,management,single,tertiary,no,86.0,no,no,cellular,25.0,aug,48.0,4.0,,0,unknown,0
58,technician,married,tertiary,no,0.0,no,no,,25.0,aug,540.0,4.0,-1.0,0,unknown,0
31,management,single,tertiary,no,0.0,no,no,cellular,25.0,aug,191.0,5.0,,0,unknown,0
30,management,single,tertiary,no,77.0,no,no,cellular,25.0,aug,342.0,,-1.0,0,unknown,0
52,services,married,secondary,no,381.0,no,yes,cellular,25.0,aug,288.0,12.0,-1.0,0,unknown,0
53,unknown,married,unknown,no,0.0,no,no,,25.0,aug,209.0,5.0,-1.0,0,unknown,0
51,,married,tertiary,no,-3.0,no,no,,25.0,aug,91.0,9.0,-1.0,0,unknown,0
33,,single,secondary,no,-32.0,no,no,cellular,25.0,aug,,12.0,,0,unknown,0
48,management,divorced,tertiary,no,,no,no,,25.0,aug,110.0,3.0,-1.0,0,unknown,0
60,retired,married,primary,no,155.0,no,no,cellular,25.0,aug,115.0,7.0,-1.0,0,unknown,0
50,management,divorced,tertiary,no,0.0,no,no,,25.0,aug,57.0,3.0,-1.0,0,unknown,0
59,blue-collar,married,primary,no,6271.0,yes,no,cellular,25.0,aug,102.0,,-1.0,0,unknown,0
33,technician,single,tertiary,no,137.0,no,no,cellular,25.0,aug,88.0,4.0,-1.0,0,unknown,0
37,self-employed,married,secondary,no,119.0,no,no,cellular,25.0,aug,68.0,4.0,-1.0,0,unknown,0
45,blue-collar,married,primary,no,,no,no,cellular,25.0,aug,78.0,4.0,-1.0,0,unknown,0
47,management,married,secondary,no,1083.0,no,no,cellular,25.0,aug,,,-1.0,0,unknown,0
41,technician,married,secondary,no,2039.0,no,no,cellular,25.0,aug,160.0,4.0,-1.0,0,unknown,0
52,management,married,tertiary,no,967.0,no,no,cellular,25.0,aug,472.0,10.0,-1.0,0,unknown,0
35,technician,single,tertiary,no,275.0,yes,no,cellular,25.0,aug,63.0,5.0,-1.0,0,unknown,0
34,technician,married,secondary,no,47.0,no,no,cellular,25.0,aug,132.0,6.0,-1.0,0,unknown,0
36,management,married,tertiary,no,1235.0,no,no,cellular,25.0,aug,85.0,6.0,-1.0,0,unknown,0
32,technician,married,secondary,yes,4.0,yes,yes,cellular,25.0,aug,132.0,8.0,,0,unknown,0
36,management,married,tertiary,no,3874.0,no,no,cellular,25.0,aug,425.0,,-1.0,0,unknown,0
58,blue-collar,married,unknown,no,9.0,no,no,cellular,25.0,aug,50.0,,-1.0,0,unknown,0
43,technician,married,secondary,no,136.0,no,no,cellular,25.0,aug,363.0,7.0,,0,unknown,1
55,blue-collar,married,secondary,no,467.0,no,no,cellular,25.0,aug,129.0,5.0,-1.0,0,unknown,0
33,technician,single,secondary,no,161.0,no,no,cellular,25.0,aug,66.0,9.0,,0,unknown,0
51,blue-collar,married,primary,no,581.0,no,no,cellular,25.0,aug,121.0,4.0,-1.0,0,unknown,0
43,management,married,tertiary,no,676.0,no,no,cellular,25.0,aug,143.0,,-1.0,0,unknown,0
33,technician,single,secondary,no,9.0,no,yes,cellular,25.0,aug,145.0,8.0,-1.0,0,unknown,0
32,technician,married,secondary,no,1840.0,yes,no,cellular,,aug,99.0,,-1.0,0,unknown,0
37,management,married,tertiary,no,0.0,no,no,cellular,25.0,aug,112.0,4.0,-1.0,0,unknown,0
48,management,single,tertiary,no,830.0,no,no,,25.0,aug,,4.0,-1.0,0,unknown,1
40,technician,divorced,secondary,no,237.0,no,no,,25.0,aug,87.0,,-1.0,0,unknown,0
30,technician,married,secondary,no,384.0,no,no,cellular,25.0,aug,73.0,,-1.0,0,unknown,0
37,management,married,tertiary,no,566.0,no,no,cellular,25.0,aug,463.0,4.0,-1.0,0,unknown,0
46,admin.,married,secondary,no,1083.0,no,no,cellular,25.0,aug,67.0,9.0,-1.0,0,unknown,0
53,technician,divorced,secondary,no,394.0,no,no,,25.0,aug,103.0,5.0,-1.0,0,unknown,0
38,management,divorced,tertiary,no,2350.0,no,no,cellular,25.0,aug,234.0,,-1.0,0,unknown,0
49,admin.,married,secondary,no,635.0,no,no,cellular,25.0,aug,220.0,3.0,-1.0,0,unknown,0
33,management,single,tertiary,no,9135.0,yes,no,cellular,25.0,aug,80.0,4.0,-1.0,0,unknown,0
56,blue-collar,married,unknown,no,3197.0,no,no,cellular,25.0,aug,83.0,13.0,-1.0,0,unknown,0
34,technician,single,secondary,no,1174.0,no,no,cellular,25.0,aug,136.0,17.0,-1.0,0,unknown,0
32,technician,married,secondary,no,79.0,yes,no,cellular,25.0,aug,417.0,4.0,-1.0,0,unknown,0
46,blue-collar,married,primary,no,,no,no,cellular,25.0,aug,129.0,3.0,-1.0,0,unknown,0
38,technician,divorced,secondary,no,631.0,yes,no,cellular,25.0,aug,343.0,2.0,-1.0,0,unknown,0
44,management,divorced,tertiary,no,96.0,no,no,cellular,25.0,aug,119.0,2.0,,0,unknown,0
42,technician,divorced,tertiary,no,343.0,no,no,cellular,25.0,aug,87.0,,-1.0,0,unknown,0
46,blue-collar,married,secondary,no,519.0,yes,no,cellular,25.0,aug,217.0,,-1.0,0,unknown,0
45,blue-collar,married,secondary,no,221.0,no,yes,cellular,25.0,aug,153.0,4.0,-1.0,0,unknown,0
49,blue-collar,married,secondary,no,1860.0,no,no,cellular,25.0,aug,150.0,3.0,-1.0,0,unknown,0
42,management,single,tertiary,no,0.0,no,no,cellular,25.0,aug,129.0,,-1.0,0,unknown,0
54,housemaid,married,primary,no,470.0,no,no,cellular,25.0,aug,104.0,,-1.0,0,,0
47,technician,married,tertiary,no,52.0,no,no,,25.0,aug,93.0,5.0,-1.0,0,,0
54,blue-collar,married,primary,no,211.0,no,no,cellular,25.0,aug,160.0,6.0,,0,unknown,0
43,technician,married,secondary,no,246.0,no,no,,25.0,aug,113.0,6.0,-1.0,0,unknown,0
52,management,single,tertiary,no,597.0,no,no,,25.0,aug,84.0,4.0,-1.0,0,unknown,0
33,management,single,tertiary,no,,no,yes,cellular,25.0,aug,147.0,,-1.0,0,unknown,0
49,housemaid,married,primary,no,-75.0,no,yes,cellular,25.0,aug,125.0,4.0,-1.0,0,unknown,0
60,retired,married,tertiary,no,0.0,no,no,cellular,25.0,aug,101.0,3.0,,0,unknown,0
32,management,married,tertiary,no,1232.0,no,no,cellular,25.0,aug,97.0,,-1.0,0,unknown,0
30,technician,single,secondary,no,175.0,no,no,cellular,25.0,aug,167.0,4.0,,0,unknown,0
34,technician,married,secondary,no,545.0,yes,no,cellular,25.0,aug,96.0,4.0,,0,unknown,0
37,technician,married,secondary,no,5380.0,no,no,cellular,25.0,aug,123.0,,,0,unknown,0
36,management,married,tertiary,no,46.0,no,no,cellular,25.0,aug,84.0,4.0,,0,unknown,0
39,management,single,tertiary,no,,no,no,cellular,25.0,aug,342.0,5.0,-1.0,0,unknown,0
33,housemaid,married,primary,no,2054.0,no,no,cellular,25.0,aug,472.0,6.0,-1.0,0,unknown,1
49,management,divorced,tertiary,no,112.0,no,no,cellular,25.0,aug,,,-1.0,0,unknown,0
47,technician,married,secondary,no,1990.0,yes,yes,cellular,25.0,aug,108.0,4.0,-1.0,0,unknown,0
46,management,married,secondary,no,0.0,no,no,telephone,25.0,aug,67.0,10.0,-1.0,0,unknown,0
33,management,single,tertiary,no,369.0,no,no,cellular,25.0,aug,143.0,10.0,-1.0,0,unknown,0
43,housemaid,married,primary,no,0.0,yes,no,cellular,25.0,aug,152.0,3.0,-1.0,0,unknown,0
54,self-employed,married,secondary,no,745.0,no,yes,,25.0,aug,110.0,6.0,-1.0,0,unknown,0
39,technician,single,tertiary,no,,no,yes,cellular,25.0,aug,40.0,15.0,-1.0,0,unknown,0
58,blue-collar,married,primary,no,0.0,no,no,telephone,25.0,aug,176.0,5.0,-1.0,0,unknown,0
59,technician,married,secondary,no,283.0,no,no,cellular,25.0,aug,,4.0,-1.0,0,unknown,0
51,housemaid,married,secondary,no,603.0,no,no,cellular,25.0,aug,122.0,3.0,-1.0,0,unknown,0
40,technician,married,secondary,no,214.0,no,no,cellular,25.0,aug,59.0,,,0,unknown,0
56,management,single,tertiary,no,3694.0,no,no,cellular,25.0,aug,57.0,,-1.0,0,unknown,0
41,management,divorced,tertiary,yes,-68.0,yes,yes,cellular,25.0,aug,463.0,22.0,-1.0,0,unknown,0
30,management,single,tertiary,no,,no,no,cellular,25.0,aug,,4.0,-1.0,0,unknown,0
45,self-employed,married,secondary,no,-124.0,no,no,cellular,25.0,aug,343.0,4.0,-1.0,0,unknown,0
35,technician,single,tertiary,no,2650.0,no,no,cellular,25.0,aug,133.0,8.0,-1.0,0,unknown,0
33,management,married,tertiary,no,584.0,yes,no,cellular,25.0,aug,508.0,,-1.0,0,unknown,0
49,housemaid,married,secondary,no,905.0,no,no,cellular,25.0,aug,102.0,4.0,-1.0,0,unknown,0
45,technician,single,secondary,no,21.0,yes,no,,25.0,aug,,3.0,-1.0,0,unknown,0
37,technician,married,tertiary,no,,yes,no,cellular,25.0,aug,111.0,7.0,-1.0,0,,0
59,blue-collar,married,primary,no,-546.0,no,no,cellular,25.0,aug,1152.0,6.0,-1.0,0,unknown,1
54,housemaid,married,primary,no,182.0,no,no,,25.0,aug,284.0,4.0,-1.0,0,unknown,0
38,management,married,tertiary,no,1463.0,yes,no,cellular,25.0,aug,425.0,4.0,,0,unknown,0
35,management,divorced,tertiary,no,29.0,no,no,cellular,25.0,aug,157.0,4.0,-1.0,0,unknown,0
33,technician,married,tertiary,no,74.0,no,no,cellular,25.0,aug,116.0,,-1.0,0,unknown,0
37,unemployed,divorced,tertiary,no,1085.0,no,no,cellular,25.0,aug,,4.0,-1.0,0,,0
30,management,married,tertiary,no,42.0,no,no,cellular,25.0,aug,,6.0,-1.0,0,unknown,0
52,technician,married,secondary,no,3431.0,no,no,cellular,25.0,aug,,4.0,-1.0,0,unknown,0
45,admin.,married,secondary,no,,no,no,cellular,25.0,aug,72.0,4.0,-1.0,0,unknown,0
33,technician,married,secondary,no,0.0,no,no,cellular,25.0,aug,72.0,2.0,-1.0,0,unknown,0
34,technician,married,tertiary,no,11126.0,no,no,,25.0,aug,140.0,,-1.0,0,unknown,0
36,technician,single,secondary,no,351.0,no,no,cellular,25.0,aug,88.0,,-1.0,0,unknown,0
49,technician,married,secondary,no,626.0,yes,no,cellular,25.0,aug,90.0,,-1.0,0,unknown,0
54,blue-collar,married,secondary,no,497.0,yes,no,,25.0,aug,150.0,4.0,-1.0,0,unknown,0
33,unemployed,single,secondary,no,0.0,yes,yes,,25.0,aug,159.0,2.0,-1.0,0,unknown,0
54,blue-collar,married,secondary,no,2059.0,yes,no,cellular,25.0,aug,177.0,,-1.0,0,unknown,0
58,blue-collar,married,primary,no,5188.0,yes,no,cellular,25.0,aug,606.0,6.0,,0,unknown,1
33,technician,married,secondary,no,430.0,no,no,cellular,25.0,aug,250.0,2.0,-1.0,0,unknown,0
36,technician,married,secondary,no,0.0,no,no,cellular,25.0,aug,248.0,2.0,-1.0,0,unknown,0
30,management,married,tertiary,no,604.0,no,no,cellular,25.0,aug,132.0,2.0,,0,unknown,0
36,management,divorced,tertiary,no,2397.0,no,no,cellular,25.0,aug,93.0,9.0,-1.0,0,unknown,0
44,management,married,tertiary,no,-68.0,no,yes,cellular,25.0,aug,121.0,4.0,-1.0,0,unknown,0
39,technician,married,secondary,no,3825.0,no,yes,cellular,25.0,aug,94.0,6.0,-1.0,0,unknown,0
55,management,single,tertiary,no,43074.0,yes,no,cellular,25.0,aug,92.0,6.0,-1.0,0,unknown,0
55,management,divorced,tertiary,no,407.0,yes,yes,cellular,25.0,aug,65.0,8.0,-1.0,0,unknown,0
34,technician,married,secondary,no,2.0,yes,no,cellular,25.0,aug,324.0,4.0,-1.0,0,unknown,0
47,services,married,secondary,no,756.0,no,no,cellular,25.0,aug,154.0,,-1.0,0,unknown,0
35,technician,divorced,secondary,no,0.0,no,no,,25.0,aug,124.0,4.0,-1.0,0,unknown,0
41,management,married,tertiary,no,51.0,no,no,cellular,25.0,aug,,8.0,-1.0,0,unknown,0
54,blue-collar,married,secondary,no,983.0,no,no,cellular,25.0,aug,,6.0,-1.0,0,unknown,0
39,technician,divorced,secondary,no,,yes,no,cellular,25.0,aug,14.0,18.0,-1.0,0,unknown,0
33,technician,married,tertiary,no,463.0,no,no,cellular,25.0,aug,390.0,7.0,,0,unknown,0
33,technician,single,tertiary,no,49.0,no,no,cellular,25.0,aug,476.0,3.0,-1.0,0,unknown,0
45,admin.,married,secondary,no,356.0,no,no,cellular,25.0,aug,42.0,,-1.0,0,unknown,0
50,management,married,tertiary,no,,no,no,cellular,25.0,aug,74.0,7.0,-1.0,0,unknown,0
30,management,married,tertiary,no,144.0,yes,no,cellular,25.0,aug,23.0,17.0,-1.0,0,unknown,0
52,services,married,secondary,no,-298.0,no,no,cellular,25.0,aug,228.0,4.0,,0,unknown,0
52,unknown,married,secondary,no,142.0,no,no,cellular,25.0,aug,,6.0,-1.0,0,unknown,0
34,management,married,tertiary,no,169.0,no,no,,25.0,aug,115.0,4.0,-1.0,0,unknown,0
55,management,married,tertiary,no,740.0,no,no,cellular,25.0,aug,57.0,3.0,-1.0,0,unknown,0
42,self-employed,married,tertiary,no,1385.0,no,no,cellular,25.0,aug,,,-1.0,0,unknown,0
46,management,married,tertiary,no,-3.0,no,no,,25.0,aug,728.0,4.0,,0,unknown,0
30,technician,single,tertiary,no,-266.0,no,yes,cellular,25.0,aug,66.0,,-1.0,0,unknown,0
53,services,married,secondary,no,1461.0,no,no,cellular,25.0,aug,262.0,,,0,unknown,0
33,technician,single,secondary,no,291.0,no,no,cellular,25.0,aug,,6.0,,0,unknown,0
31,management,married,tertiary,no,2652.0,no,no,,25.0,aug,9.0,9.0,-1.0,0,unknown,0
31,management,single,tertiary,no,0.0,no,no,cellular,25.0,aug,11.0,,-1.0,0,unknown,0
31,management,single,tertiary,no,0.0,no,no,cellular,25.0,aug,9.0,12.0,-1.0,0,,0
59,retired,married,unknown,no,0.0,no,no,cellular,25.0,aug,213.0,4.0,-1.0,0,unknown,0
30,technician,married,tertiary,no,3418.0,no,no,cellular,25.0,aug,211.0,7.0,-1.0,0,unknown,0
39,entrepreneur,married,tertiary,no,0.0,no,no,cellular,25.0,aug,422.0,10.0,-1.0,0,unknown,0
46,technician,married,secondary,no,518.0,no,no,cellular,25.0,aug,68.0,,-1.0,0,unknown,0
44,technician,divorced,secondary,no,242.0,no,no,cellular,25.0,aug,69.0,4.0,-1.0,0,unknown,0
55,self-employed,married,secondary,no,198.0,no,no,cellular,25.0,aug,111.0,,-1.0,0,unknown,0
51,blue-collar,married,primary,no,,no,no,cellular,25.0,aug,36.0,7.0,,0,unknown,0
34,management,married,tertiary,no,,no,no,cellular,25.0,aug,,4.0,-1.0,0,unknown,0
35,technician,divorced,tertiary,no,-995.0,yes,yes,cellular,25.0,aug,734.0,4.0,-1.0,0,unknown,0
37,technician,married,tertiary,no,0.0,yes,no,cellular,25.0,aug,484.0,4.0,,0,,0
48,management,married,tertiary,no,190.0,no,no,cellular,25.0,aug,14.0,22.0,,0,unknown,0
41,technician,married,secondary,no,1190.0,no,no,cellular,25.0,aug,69.0,4.0,-1.0,0,unknown,0
43,technician,married,secondary,no,275.0,no,no,cellular,25.0,aug,69.0,6.0,-1.0,0,unknown,0
50,retired,divorced,tertiary,no,-300.0,no,yes,cellular,25.0,aug,692.0,4.0,-1.0,0,unknown,0
33,technician,married,secondary,no,0.0,no,no,cellular,25.0,aug,296.0,8.0,-1.0,0,unknown,0
60,management,married,tertiary,yes,,no,no,cellular,,aug,151.0,,-1.0,0,unknown,0
46,blue-collar,married,secondary,no,1272.0,no,no,cellular,25.0,aug,164.0,4.0,-1.0,0,unknown,0
34,housemaid,single,tertiary,no,,no,no,cellular,25.0,aug,198.0,8.0,-1.0,0,unknown,0
47,blue-collar,married,primary,no,85.0,no,no,cellular,25.0,aug,454.0,4.0,-1.0,0,unknown,0
30,management,single,tertiary,no,73.0,no,no,cellular,25.0,aug,,,-1.0,0,unknown,0
48,blue-collar,married,primary,no,,no,yes,cellular,25.0,aug,64.0,10.0,,0,unknown,0
33,technician,single,tertiary,no,6.0,no,no,cellular,25.0,aug,30.0,4.0,-1.0,0,unknown,0
35,management,single,tertiary,no,0.0,no,no,cellular,25.0,aug,81.0,6.0,-1.0,0,unknown,0
50,management,married,tertiary,no,1396.0,no,no,,25.0,aug,731.0,6.0,-1.0,0,unknown,1
34,management,married,secondary,no,15.0,no,no,cellular,25.0,aug,184.0,7.0,-1.0,0,unknown,0
48,unknown,married,unknown,no,558.0,no,no,cellular,25.0,aug,433.0,,-1.0,0,unknown,0
32,management,single,tertiary,no,,no,no,cellular,25.0,aug,,,-1.0,0,unknown,0
54,blue-collar,married,secondary,no,2255.0,no,no,cellular,25.0,aug,304.0,6.0,-1.0,0,unknown,0
52,technician,married,secondary,no,141.0,no,no,cellular,25.0,aug,160.0,7.0,-1.0,0,unknown,0
31,,single,tertiary,no,0.0,no,no,cellular,25.0,aug,,,-1.0,0,unknown,0
32,management,married,secondary,no,251.0,no,no,cellular,25.0,aug,272.0,6.0,-1.0,0,unknown,0
49,blue-collar,married,primary,no,-117.0,no,no,cellular,25.0,aug,53.0,6.0,-1.0,0,unknown,0
38,management,divorced,tertiary,no,162.0,no,no,,25.0,aug,323.0,,-1.0,0,unknown,0
33,entrepreneur,married,tertiary,no,-886.0,yes,yes,cellular,25.0,aug,103.0,6.0,-1.0,0,unknown,0
55,management,single,tertiary,no,1498.0,no,no,cellular,25.0,aug,,5.0,-1.0,0,unknown,0
47,technician,divorced,secondary,no,157.0,yes,no,cellular,25.0,aug,163.0,8.0,-1.0,0,unknown,0
35,,single,secondary,no,,no,no,cellular,25.0,aug,54.0,19.0,-1.0,0,unknown,0
31,technician,single,secondary,no,105.0,no,no,cellular,25.0,aug,87.0,4.0,,0,unknown,0
56,management,married,tertiary,no,154.0,no,no,cellular,25.0,aug,454.0,6.0,,0,,0
39,self-employed,married,secondary,no,454.0,yes,no,cellular,25.0,aug,171.0,8.0,-1.0,0,unknown,0
30,management,married,tertiary,no,4874.0,yes,no,cellular,25.0,aug,,10.0,-1.0,0,unknown,0
52,technician,married,secondary,no,306.0,no,no,cellular,25.0,aug,265.0,4.0,,0,unknown,0
51,unemployed,married,secondary,no,1052.0,no,no,cellular,25.0,aug,280.0,4.0,-1.0,0,unknown,0
59,retired,married,primary,no,255.0,no,yes,cellular,25.0,aug,,6.0,-1.0,0,,0
34,technician,single,tertiary,no,6742.0,no,no,cellular,25.0,aug,318.0,,-1.0,0,unknown,0
33,technician,single,secondary,no,31.0,no,yes,cellular,25.0,aug,131.0,3.0,,0,unknown,0
55,services,married,primary,no,269.0,no,no,cellular,25.0,aug,89.0,4.0,-1.0,0,unknown,0
34,management,single,tertiary,no,280.0,no,no,,25.0,aug,119.0,11.0,-1.0,0,unknown,0
51,services,married,secondary,no,135.0,no,no,cellular,25.0,aug,105.0,,-1.0,0,unknown,0
32,technician,single,secondary,no,309.0,yes,yes,cellular,25.0,aug,99.0,3.0,-1.0,0,unknown,0
53,technician,single,secondary,no,925.0,no,no,cellular,25.0,aug,930.0,3.0,-1.0,0,,1
35,management,married,tertiary,no,0.0,no,no,,25.0,aug,,,-1.0,0,unknown,0
57,retired,married,secondary,no,49.0,yes,yes,cellular,25.0,aug,93.0,4.0,-1.0,0,unknown,0
42,technician,married,secondary,no,827.0,no,no,cellular,25.0,aug,153.0,3.0,,0,unknown,0
32,management,single,tertiary,no,1882.0,no,no,cellular,25.0,aug,497.0,,-1.0,0,unknown,1
33,management,married,tertiary,no,130.0,no,no,cellular,,aug,121.0,8.0,-1.0,0,unknown,0
44,management,married,tertiary,no,792.0,no,no,cellular,25.0,aug,630.0,7.0,,0,unknown,1
41,management,divorced,tertiary,no,1064.0,no,no,cellular,25.0,aug,,4.0,-1.0,0,unknown,0
36,management,single,tertiary,no,1841.0,yes,no,cellular,25.0,aug,141.0,4.0,-1.0,0,unknown,0
40,management,married,tertiary,no,24450.0,no,no,cellular,25.0,aug,73.0,2.0,-1.0,0,unknown,0
40,technician,single,secondary,no,103.0,no,no,cellular,25.0,aug,106.0,7.0,-1.0,0,unknown,0
45,blue-collar,married,secondary,no,1335.0,yes,no,,25.0,aug,702.0,,-1.0,0,unknown,0
31,management,married,tertiary,no,29230.0,no,no,cellular,25.0,aug,50.0,9.0,-1.0,0,unknown,0
48,,married,primary,no,337.0,no,no,cellular,25.0,aug,770.0,12.0,-1.0,0,unknown,0
33,technician,single,secondary,no,79.0,yes,no,cellular,25.0,aug,,3.0,-1.0,0,,0
39,management,divorced,tertiary,no,355.0,yes,no,,25.0,aug,313.0,5.0,-1.0,0,unknown,0
55,technician,divorced,secondary,no,,yes,yes,,25.0,aug,113.0,3.0,-1.0,0,unknown,0
31,technician,married,secondary,no,518.0,yes,no,cellular,25.0,aug,348.0,2.0,-1.0,0,unknown,0
30,management,single,tertiary,no,4213.0,no,no,cellular,25.0,aug,142.0,4.0,-1.0,0,unknown,0
